id,y
0.0,59.68021541299546
1.0,76.5984309031214
2.0,70.45247228770312
3.0,71.32905791255351
4.0,72.70746028365296
5.0,60.66039038096796
6.0,66.83960559858346
7.0,72.27911900239805
8.0,66.08964130077236
9.0,60.889231108018976
10.0,73.04481609242534
11.0,72.17838691763396
12.0,56.010991710242926
13.0,71.94520004828183
14.0,81.57527426987633
15.0,69.4334918305976
16.0,73.46670443341641
17.0,71.00110149890138
18.0,62.76374368246661
19.0,62.61912854293509
20.0,62.15491560279244
21.0,58.99271631169668
22.0,77.1804915113489
23.0,78.76607864280102
24.0,65.56763844138777
25.0,72.12506926108142
26.0,77.3343444634848
27.0,77.63288407487856
28.0,67.55280527188164
29.0,65.09631944381309
30.0,62.49424825028189
31.0,77.42810759122318
32.0,73.6602078809776
33.0,69.25505775309435
34.0,70.5068368377721
35.0,60.05344303805312
36.0,66.29831600066123
37.0,79.10839630345917
38.0,68.24551001531897
39.0,66.41283494862765
40.0,67.10874063448944
41.0,68.9207863465747
42.0,72.36090338829167
43.0,72.61311670304664
44.0,58.88750766346175
45.0,76.00127510120105
46.0,65.90619413838465
47.0,78.71876359075655
48.0,79.13430754282953
49.0,78.05154607699168
50.0,78.14902511288949
51.0,65.87746287400056
52.0,81.02460210414198
53.0,77.39781959988983
54.0,78.90232165852
55.0,79.56352703334281
56.0,74.03150333042989
57.0,69.03367992126525
58.0,65.97887869724609
59.0,74.49036164466544
60.0,72.09155124746215
61.0,68.78542327490801
62.0,68.01701900338708
63.0,74.64280819287261
64.0,73.95253122175811
65.0,64.52489692011748
66.0,72.38815150455264
67.0,56.01550982989371
68.0,80.66121265112655
69.0,80.20828035205807
70.0,64.15269161489893
71.0,77.35579045035148
72.0,69.5050247588217
73.0,77.70277017091348
74.0,64.44996101036702
75.0,63.29536399019137
76.0,75.96327194074802
77.0,67.73393076509859
78.0,69.46530598692398
79.0,62.55800961968447
80.0,79.90457292310637
81.0,73.61595557874088
82.0,71.64518095682371
83.0,64.63417094118746
84.0,77.5912049971531
85.0,74.6845010464469
86.0,69.11527413083209
87.0,68.77615991226399
88.0,63.60750896048315
89.0,59.28879806745719
90.0,64.14028740814138
91.0,68.51647634490976
92.0,73.49034424045487
93.0,66.40214324368304
94.0,72.34530546127573
95.0,76.96907064088637
96.0,72.65126576218626
97.0,60.14969972092926
98.0,66.71088438960139
99.0,77.25148973363758
100.0,76.56882872636399
101.0,70.60775637305618
102.0,58.62352296203707
103.0,78.73102866000153
104.0,79.65795766681605
105.0,65.42570690957503
106.0,66.94171339976688
107.0,80.74742362587976
108.0,72.87707391805245
109.0,77.65493602716184
110.0,74.2233489364591
111.0,67.13204223605314
112.0,69.61425042369244
113.0,70.2288712132903
114.0,63.82213429981973
115.0,76.40025887896779
116.0,73.96423661639997
117.0,76.59926656379318
118.0,70.32385331463041
119.0,75.79948920656673
120.0,71.60931251412201
121.0,68.58741283098728
122.0,70.76733696230187
123.0,79.5853786687903
124.0,78.90964222934969
125.0,68.9184861829101
126.0,56.61514760748128
127.0,71.06034537501257
128.0,77.01507098022677
129.0,75.0280925463862
130.0,77.46447186795399
131.0,58.96153341338794
132.0,73.11257326999032
133.0,75.94267973498725
134.0,67.77787454473807
135.0,77.34951996886184
136.0,65.53921228233912
137.0,76.56396334753865
138.0,65.30660634798443
139.0,82.44513380960994
140.0,80.86969613848099
141.0,71.3357128692066
142.0,77.91309556519177
143.0,69.38182610791115
144.0,67.76147271901169
145.0,64.13770667516889
146.0,70.92887212266861
147.0,74.86940892294282
148.0,75.20920854442593
149.0,71.7319804867473
150.0,66.95405922085008
151.0,75.41554123398618
152.0,63.72588423610814
153.0,71.24142484792374
154.0,59.43808870398393
155.0,62.49168091147486
156.0,69.72781918663321
157.0,68.65955249406115
158.0,77.61374127087187
159.0,68.60166764898541
160.0,78.09572384611019
161.0,66.09674038756033
162.0,62.38171825606125
163.0,64.15569907572414
164.0,72.63085680488712
165.0,68.57267044400083
166.0,73.77542914727135
167.0,70.61049297348728
168.0,66.69831747963774
169.0,74.68725977801682
170.0,80.44681303925903
171.0,70.18133130022755
172.0,69.3030482938287
173.0,78.76136396136428
174.0,78.38259027673767
175.0,63.861489508812404
176.0,68.52241823732086
177.0,63.422913853374794
178.0,77.64015273976939
179.0,69.60378855835879
180.0,70.19527378913234
181.0,68.09071377569204
182.0,69.93351042226246
183.0,77.52689133692077
184.0,79.2318052405376
185.0,59.06109876654059
186.0,69.03335065014426
187.0,69.56486089869259
188.0,84.58521320374929
189.0,74.40776201643067
190.0,58.693873224472384
191.0,66.52087330714618
192.0,77.32054319792883
193.0,59.56879212500245
194.0,78.75043437722621
195.0,56.12271330571043
196.0,61.06925688680233
197.0,73.36917639203763
198.0,80.31070726307425
199.0,75.99608468994373
200.0,74.25002601333004
201.0,69.40835366706402
202.0,75.41880666830095
203.0,66.64101684553042
204.0,66.18480073805708
205.0,76.66304099364164
206.0,55.21334517947501
207.0,72.68096760160773
208.0,54.746064378087084
209.0,78.91268598951176
210.0,67.88477659304841
211.0,66.9703754646496
212.0,73.68407492376441
213.0,75.32444258714362
214.0,79.66861498885928
215.0,64.27102154371083
216.0,71.84449367751056
217.0,66.60855796697523
218.0,58.57853580570136
219.0,77.81387973775817
220.0,64.64239661495871
221.0,68.61668469878481
222.0,69.76533340669943
223.0,69.03222932464425
224.0,72.54218790675067
225.0,69.56155377428396
226.0,70.13286970923043
227.0,76.27415293077438
228.0,70.99892597331377
229.0,64.89816867405179
230.0,57.217632870201825
231.0,57.58637183906665
232.0,74.09380994929178
233.0,64.4928304449551
234.0,72.04994574772566
235.0,62.99623913581798
236.0,79.35598426962808
237.0,68.57936158680177
238.0,71.6316399286771
239.0,71.10521880644636
240.0,58.938166768586576
241.0,67.9919951044387
242.0,65.9076091927501
243.0,65.13055970933537
244.0,69.25013815363117
245.0,78.40306570171904
246.0,61.667698548028326
247.0,69.72628193058
248.0,71.18929949384403
249.0,70.14307978936719
250.0,72.20692010565128
251.0,54.15872870991218
252.0,81.36850788117479
253.0,74.29212151204649
254.0,78.04219141912813
255.0,80.23053823171604
256.0,58.928873559653134
257.0,66.6144414476863
258.0,64.61370669262429
259.0,76.35204628554898
260.0,69.22006637944564
261.0,81.88730621246447
262.0,70.14186532817234
263.0,79.36116710583761
264.0,56.87393153817196
265.0,73.28853888521141
266.0,60.79937081442873
267.0,63.98079419964657
268.0,78.22184323554906
269.0,63.75235845476926
270.0,67.38103833172309
271.0,83.61505375508791
272.0,77.52573083602127
273.0,75.07256215074902
274.0,80.0746183824494
275.0,59.711573625250615
276.0,57.26826389108506
277.0,70.65894407454596
278.0,77.21802002715373
279.0,77.64221877006037
280.0,68.28074267930944
281.0,55.608896143587565
282.0,80.1793234102635
283.0,73.96509840092162
284.0,78.90073465103964
285.0,59.095381610239585
286.0,77.68309309979054
287.0,74.57256542475866
288.0,64.06970589346918
289.0,73.2107132959972
290.0,62.51668858975177
291.0,80.778921154892
292.0,72.41885729297833
293.0,73.01580666758267
294.0,76.51085486505846
295.0,69.60644994853568
296.0,67.33209717157814
297.0,80.28186903186985
298.0,73.60306738937285
299.0,65.69457068595248
300.0,65.78678826085869
301.0,79.38588443336529
302.0,56.23488153578098
303.0,59.94131743853337
304.0,68.44163457692767
305.0,70.34831165351285
306.0,75.98243401617837
307.0,64.56705442098314
308.0,79.48836195557107
309.0,77.59416317624625
310.0,69.13771571627525
311.0,65.40843080966225
312.0,70.74258256609433
313.0,67.86558637837945
314.0,77.4548061803633
315.0,65.70986571260602
316.0,76.73668038132772
317.0,54.47375432303901
318.0,68.76891893655012
319.0,77.67067612889505
320.0,66.95677085248461
321.0,51.036037916497165
322.0,74.55316141038917
323.0,60.594027166214424
324.0,58.658876735537895
325.0,69.89317940673396
326.0,78.58544512216535
327.0,78.4899806274939
328.0,69.8104364739499
329.0,65.81021371087239
330.0,62.88466475705668
331.0,70.09579391972001
332.0,79.40224697557893
333.0,78.37842628798474
334.0,74.49933357626075
335.0,74.40428066323001
336.0,62.51196045158554
337.0,57.39910555877314
338.0,79.13362442811938
339.0,67.97666782216702
340.0,76.383982424709
341.0,75.91592567868626
342.0,69.48632024885204
343.0,76.56445301907056
344.0,71.11602091991111
345.0,71.1794069057551
346.0,70.47173796745633
347.0,69.42509013381604
348.0,79.00778413780135
349.0,65.65622170703571
350.0,68.18186017503183
351.0,75.37628614187491
352.0,73.72610972515082
353.0,73.35473783706756
354.0,61.478956063095374
355.0,67.3432142878847
356.0,69.77871164884355
357.0,63.17710396197656
358.0,55.76914466069059
359.0,73.10945123828346
360.0,63.73127984325871
361.0,79.04791978768182
362.0,70.0522145160429
363.0,70.9980275448427
364.0,72.31677842436433
365.0,72.99516640799773
366.0,70.59011688690258
367.0,61.43577254631368
368.0,74.88244187346007
369.0,60.49536482030069
370.0,81.86764208359388
371.0,62.23256505521623
372.0,71.34578539912243
373.0,75.3462297297199
374.0,67.8217184397423
375.0,69.48780781782196
376.0,74.48356715468333
377.0,74.17997725353199
378.0,62.60190187689624
379.0,75.90909924384387
380.0,70.97612061039598
381.0,74.40744138650268
382.0,73.3144288062212
383.0,78.0857375509016
384.0,64.96086257475068
385.0,77.25630654937358
386.0,67.95316688313952
387.0,60.72997463342357
388.0,65.80611101530121
389.0,64.17606167170358
390.0,62.44847685338482
391.0,65.76073507173993
392.0,67.74162636702782
393.0,65.60210944750173
394.0,60.04921857542009
395.0,64.33139648999872
396.0,82.58158409207381
397.0,62.77864429429334
398.0,64.60103320390692
399.0,62.54036532256628
400.0,68.97870985784341
401.0,66.06906369295648
402.0,64.27556016905015
403.0,80.3688548311009
404.0,79.36078455639577
405.0,68.09421145092861
406.0,71.51440330655818
407.0,65.86842780948335
408.0,62.49167241820711
409.0,58.78290594583787
410.0,75.02656801962459
411.0,57.690960080724075
412.0,60.18456590302087
413.0,75.84832089994055
414.0,71.2648157185487
415.0,60.258716784792114
416.0,62.093698800356584
417.0,56.02518234699643
418.0,61.58291471925898
419.0,64.78432931369244
420.0,64.01502800288941
421.0,58.956116632371895
422.0,78.93257683206255
423.0,61.30181940295096
424.0,80.43240176717227
425.0,58.46296171583087
426.0,77.30061910500486
427.0,64.22098996785174
428.0,75.6411135823567
429.0,72.14403818667927
430.0,73.69108474971152
431.0,64.45089391405185
432.0,65.69758453293113
433.0,77.13655275729008
434.0,69.44700832739917
435.0,65.77240148620162
436.0,58.82086024233199
437.0,63.80827633418393
438.0,85.5347202532828
439.0,55.62231359085092
440.0,73.08448687149209
441.0,73.75632088763244
442.0,73.21745064069245
443.0,66.39762822527686
444.0,77.63221121275384
445.0,65.92329253557786
446.0,74.23707081558497
447.0,60.18854801955008
448.0,74.00872314610595
449.0,61.1189677074853
450.0,69.0266885397246
451.0,72.89877820326969
452.0,66.3488844532512
453.0,61.790034824491826
454.0,73.95912326667509
455.0,75.2104574527913
456.0,65.31373774963151
457.0,59.8132858221348
458.0,69.85501881471993
459.0,63.414772549400645
460.0,70.97280145181375
461.0,58.5974103310053
462.0,60.06256116807258
463.0,74.1131498802919
464.0,67.1523082026349
465.0,69.09068816267832
466.0,78.51430722947714
467.0,72.30275992902864
468.0,65.39952288669761
469.0,66.6371675485062
470.0,68.74504224994875
471.0,64.88653652526574
472.0,79.12079028153771
473.0,67.55688558644721
474.0,64.22190838889323
475.0,62.934641051055934
476.0,61.848573654549874
477.0,78.18679488809103
478.0,66.84787920740933
479.0,73.4051170897212
480.0,58.302981074452134
481.0,57.37289416247354
482.0,66.58085276433134
483.0,67.78392619155036
484.0,61.610052123726916
485.0,84.3577366931498
486.0,55.3300072590482
487.0,64.2000024925598
488.0,77.50541334951981
489.0,55.875490476073324
490.0,76.08761974565915
491.0,66.00869011139244
492.0,54.339196213523884
493.0,69.5539633733174
494.0,68.60727290943235
495.0,70.19455871158826
496.0,57.2298628989697
497.0,79.01109846805446
498.0,59.74587910734924
499.0,72.70596024250088
500.0,58.22398563241224
501.0,57.773432034764895
502.0,74.57694291965497
503.0,60.65906876996911
504.0,79.1155534673488
505.0,78.09412690069124
506.0,66.08660736323434
507.0,57.16634199263789
508.0,65.0963846238856
509.0,72.93585134105477
510.0,78.0716948016318
511.0,76.66903706248807
512.0,72.45465490160392
513.0,62.114737078001774
514.0,73.75933625710194
515.0,65.58597452102455
516.0,80.04906603959509
517.0,67.97591401748893
518.0,61.71920090633343
519.0,72.70573116092453
520.0,81.22994980377851
521.0,60.87603021642543
522.0,73.40146369662259
523.0,66.74194450701815
524.0,77.4866894219237
525.0,63.38232753205281
526.0,71.91423265321632
527.0,80.04566447843446
528.0,62.642883751135294
529.0,60.84389601652668
530.0,81.26216095210775
531.0,72.15261432793481
532.0,62.194144305853506
533.0,68.75149778163161
534.0,60.290243544056125
535.0,57.55472524717342
536.0,81.50170911603918
537.0,60.722544091464314
538.0,73.30272702846307
539.0,83.38075324196588
540.0,63.758718749428255
541.0,60.2100418856842
542.0,62.45963955415478
543.0,73.10358022135038
544.0,77.3621967403537
545.0,74.73388759774713
546.0,73.00555389919931
547.0,74.31665432415807
548.0,76.1171623681682
549.0,72.35211063374406
550.0,64.62216575439943
551.0,60.834647255603905
552.0,70.20119186001322
553.0,78.04202014761142
554.0,58.00157727215875
555.0,78.96231265659408
556.0,76.84206174761616
557.0,60.11575926108969
558.0,77.48391099736855
559.0,72.6134652548942
560.0,72.53464540345072
561.0,78.63592876207734
562.0,78.40967355733191
563.0,74.95236574093923
564.0,68.94904988335
565.0,68.37020829918092
566.0,69.58898955150434
567.0,62.01659174842167
568.0,76.08501232333421
569.0,73.78898298452556
570.0,77.90435278388732
571.0,58.775581313061835
572.0,79.58622593281203
573.0,77.07845196681117
574.0,59.329995745353195
575.0,69.56357129570067
576.0,76.55588809080461
577.0,56.181299472833096
578.0,82.50212442703882
579.0,79.83842348477887
580.0,72.6838580778312
581.0,80.05408487046711
582.0,61.01547665649332
583.0,57.710617732906215
584.0,55.00726546090505
585.0,82.66114807720332
586.0,64.45187123415228
587.0,76.53493830819122
588.0,74.05984811922968
589.0,58.73534471163153
590.0,63.62887081609139
591.0,68.24114621543347
592.0,54.2374877699437
593.0,78.58246140086074
594.0,73.445457620126
595.0,78.51007083848657
596.0,76.36504343129934
597.0,78.38782622914351
598.0,61.00021221803019
599.0,60.57482025157185
600.0,73.58975467774053
601.0,66.91246264609829
602.0,59.37608989985772
603.0,77.17149549960959
604.0,59.52245377975678
605.0,69.18220684121701
606.0,61.69568568635761
607.0,73.2811113918835
608.0,66.1337025176196
609.0,74.20324458130473
610.0,73.54487368382495
611.0,67.33080321759454
612.0,80.87035193910312
613.0,59.62475056038978
614.0,66.23090700305453
615.0,76.70022352917704
616.0,80.81518731886625
617.0,57.75089351034291
618.0,66.81217696892253
619.0,84.23559793843276
620.0,78.93111875840968
621.0,82.00829383059835
622.0,60.60886905025597
623.0,68.56697477506721
624.0,78.21448729049564
625.0,73.18152058709144
626.0,73.2466386411763
627.0,79.83471817802747
628.0,58.36975383488143
629.0,50.65080468011364
630.0,82.41658195519382
631.0,73.00124617696308
632.0,79.10105599002866
633.0,61.74831098651064
634.0,61.731926121531465
635.0,71.26572323850347
636.0,70.30832825174946
637.0,80.47838039053347
638.0,78.30646454945996
639.0,68.97566067732268
640.0,60.491150459245674
641.0,74.06060558888869
642.0,76.56576928008865
643.0,68.60489591773973
644.0,74.7848492863035
645.0,63.34808204465483
646.0,70.27524699876358
647.0,63.38725127190411
648.0,68.11533374629977
649.0,75.74468495890927
650.0,74.96158585539126
651.0,70.47708682748292
652.0,66.58572126354282
653.0,69.8546651912148
654.0,73.41156738781135
655.0,64.08182987367024
656.0,72.4583188713149
657.0,65.51242897251478
658.0,55.35926374789256
659.0,72.14968225706616
660.0,75.19670768231583
661.0,57.923520883590236
662.0,72.2797901615132
663.0,73.01203947514941
664.0,72.73643006404528
665.0,56.92196178603653
666.0,63.736588762364455
667.0,78.61727379320685
668.0,60.61363630961083
669.0,69.79992650477706
670.0,75.39854635385193
671.0,76.00909470551346
672.0,63.54453402033689
673.0,56.80052993512423
674.0,69.49372133815793
675.0,60.01429354038827
676.0,73.16920280327075
677.0,65.88937017831338
678.0,64.54866205332519
679.0,85.74655028121937
680.0,67.3383319163533
681.0,78.57352903951305
682.0,74.47870515124592
683.0,70.81211554321013
684.0,72.26900698523272
685.0,62.273423214553006
686.0,71.87261940425492
687.0,73.07303945153195
688.0,74.40747647598175
689.0,65.8798466671192
690.0,82.31584610106182
691.0,67.20273710012069
692.0,62.89141661672647
693.0,79.37898094281206
694.0,61.89141899978923
695.0,69.35648349398363
696.0,79.05299145170376
697.0,65.49250465993444
698.0,66.75054045440982
699.0,68.85991832346492
700.0,59.15107802249612
701.0,77.80783491427286
702.0,71.27720698648159
