id,y
0.0,66.47621475117954
1.0,69.90491550711975
2.0,62.231675972221424
3.0,77.44052414817068
4.0,71.39950679319878
5.0,63.03703325581182
6.0,61.1127589713828
7.0,69.73700897869098
8.0,70.5542787229742
9.0,57.008528536305235
10.0,71.84867927693357
11.0,68.25169208383967
12.0,66.3248981472012
13.0,72.63208695551688
14.0,69.08195408807904
15.0,61.76168735480227
16.0,74.75218640246733
17.0,71.96617041289713
18.0,62.29114230163654
19.0,74.94300380784267
20.0,57.692602883260925
21.0,63.80274885806151
22.0,69.10603855085685
23.0,82.52442157692873
24.0,64.3316655709654
25.0,64.35836009527674
26.0,72.88711183782344
27.0,69.29228791223372
28.0,74.57692826731018
29.0,66.04089106568087
30.0,62.19613518086287
31.0,68.33670606468459
32.0,62.20689258035172
33.0,79.10049872809691
34.0,70.19002711735075
35.0,55.25810713880303
36.0,67.74000987933435
37.0,72.39171907575468
38.0,77.84525094934288
39.0,75.04355535245512
40.0,70.97656951977622
41.0,73.77224861930178
42.0,68.14498328114394
43.0,73.13252206281103
44.0,55.60644829417522
45.0,73.5250158774429
46.0,59.93367629258141
47.0,82.77836262697748
48.0,63.74388629454048
49.0,76.47390056637092
50.0,83.45075801627146
51.0,67.90723610832845
52.0,80.48139326998347
53.0,75.18615809853024
54.0,73.8584716430296
55.0,72.42215635241672
56.0,64.68435010201542
57.0,81.99128469322747
58.0,60.61055552352217
59.0,66.99480976972214
60.0,71.70027739506709
61.0,72.25399925729548
62.0,71.61049122435614
63.0,77.71792438788583
64.0,72.56055864905295
65.0,66.85100813338038
66.0,68.68714598327924
67.0,70.29764366504526
68.0,72.12920173135409
69.0,89.52794472360219
70.0,65.3987509118871
71.0,76.29599314182963
72.0,69.44261907950279
73.0,81.7888854039868
74.0,63.59382911403563
75.0,68.45455880691995
76.0,79.4348022372247
77.0,65.94897479206172
78.0,79.25359300064098
79.0,71.43734549989234
80.0,74.1840650672457
81.0,73.53298741832913
82.0,72.12565566265552
83.0,68.97353278560401
84.0,69.51677221012247
85.0,81.12912594584043
86.0,67.49762310243415
87.0,66.65537453094016
88.0,69.01994446442538
89.0,56.3478046689242
90.0,73.44776405080992
91.0,75.90222854762352
92.0,67.51937851174905
93.0,68.65906484705928
94.0,72.28336923399225
95.0,75.26839900406426
96.0,75.25172144882559
97.0,61.27390372416788
98.0,63.405293950961116
99.0,80.60675149756878
100.0,69.90719877295298
101.0,64.19644048416056
102.0,66.89640161751217
103.0,74.44705676842166
104.0,74.86465260165333
105.0,70.50706955131687
106.0,59.87896131464991
107.0,78.99528563690384
108.0,68.70530567891838
109.0,68.16051918838049
110.0,74.43021301385437
111.0,71.95012502405294
112.0,65.61652863696595
113.0,78.94937396040298
114.0,60.86169266886166
115.0,82.7206811453604
116.0,69.54915316435859
117.0,66.41851248995661
118.0,61.6085508548241
119.0,71.66746263303206
120.0,74.9910675901935
121.0,70.78865305160703
122.0,68.2545621589497
123.0,69.7058919638544
124.0,70.46573109323404
125.0,75.17282833184112
126.0,59.43988409286408
127.0,79.7321552634273
128.0,80.27661799914846
129.0,81.71879184179775
130.0,71.66795272447627
131.0,64.59608971937166
132.0,67.466664779627
133.0,74.97428813651584
134.0,75.81325402013157
135.0,72.10058830248693
136.0,59.54821824344372
137.0,73.47767653751745
138.0,63.48409349744055
139.0,78.48449041078122
140.0,72.3395460689923
141.0,68.6035464782088
142.0,76.51444190851426
143.0,66.45175983912344
144.0,68.66051699421386
145.0,68.64390802300981
146.0,63.44100512566647
147.0,67.0263871433776
148.0,71.52066792594546
149.0,67.37721335244555
150.0,70.08082306279779
151.0,75.61549691783897
152.0,69.30037384359635
153.0,69.06696979024606
154.0,62.30838364429704
155.0,71.72376161979307
156.0,72.40328525368425
157.0,70.28523511341521
158.0,77.07250846745065
159.0,64.36542421303182
160.0,75.25387184890408
161.0,66.98826436991068
162.0,72.65456405232675
163.0,74.6299963631357
164.0,72.88126959347201
165.0,62.87917757451875
166.0,71.11127031044182
167.0,65.88399104058777
168.0,62.206397832627495
169.0,72.88439784864532
170.0,76.35850585544887
171.0,67.47949573624604
172.0,70.89407079552477
173.0,69.96232761448898
174.0,72.673607733262
175.0,69.33389136024388
176.0,69.12994424328642
177.0,58.45749310630224
178.0,79.44815733270885
179.0,66.72215870595579
180.0,76.0135791163402
181.0,73.86947738699502
182.0,76.97973931571326
183.0,73.226193055947
184.0,77.73984823364358
185.0,59.12262515379276
186.0,69.26160094461449
187.0,61.43484907675696
188.0,80.19620449702452
189.0,74.0677607020944
190.0,67.56454326698915
191.0,65.22173308231551
192.0,71.33059130680624
193.0,63.55099280316433
194.0,79.0061325105685
195.0,60.54685649177999
196.0,66.56352699084215
197.0,62.80500353822898
198.0,75.44644276283309
199.0,78.69843847133986
200.0,74.73040890839486
201.0,63.56786897812411
202.0,73.42033682086227
203.0,70.92427918306683
204.0,64.50178912218081
205.0,64.14682913468077
206.0,66.29811477734214
207.0,77.59701591244921
208.0,56.82125199102126
209.0,73.63639455005175
210.0,78.01477711953356
211.0,67.89784338680882
212.0,78.3627759004943
213.0,84.62977740576643
214.0,79.35091602115324
215.0,64.33056303758843
216.0,66.00483627894646
217.0,66.31378498018992
218.0,53.18280106512619
219.0,70.49691007217415
220.0,69.0867542264561
221.0,70.68639411546793
222.0,67.19206505792648
223.0,72.99313442118103
224.0,62.74593328456968
225.0,80.98101066650393
226.0,67.81296789405907
227.0,66.74201789719548
228.0,73.80801856470605
229.0,61.71194461211131
230.0,62.67133230111308
231.0,67.29853880538268
232.0,66.48264024669437
233.0,71.15251998542375
234.0,75.7767180268618
235.0,61.78316906514183
236.0,84.9779049071102
237.0,66.12926574848206
238.0,74.53854153627694
239.0,69.67441800839073
240.0,63.26126336391567
241.0,67.40826730272096
242.0,64.71692762578442
243.0,65.31934458260925
