id,y
0.0,58.33717141659479
1.0,74.50980837258317
2.0,69.66949276968442
3.0,72.6464722219627
4.0,71.78048824372758
5.0,56.16958340418329
6.0,66.20742944723162
7.0,71.43985758332624
8.0,68.8586812653684
9.0,64.19685473325728
10.0,70.32957828511931
11.0,70.79215077185282
12.0,52.32323138498509
13.0,67.82202849455724
14.0,78.89108558016494
15.0,66.1819056731905
16.0,75.88376862350201
17.0,69.87687413053122
18.0,65.40837356097182
19.0,60.80326041042178
20.0,62.61503247321522
21.0,57.327890663223535
22.0,79.7334273394851
23.0,79.61149882853685
24.0,62.93693857857339
25.0,70.74582717797378
26.0,79.31692283490584
27.0,76.43103860919764
28.0,65.56353195930052
29.0,63.21679747173205
30.0,64.02143130780519
31.0,78.78868179325517
32.0,71.44066144158667
33.0,65.77567738693516
34.0,72.26782246423537
35.0,58.82358317830832
36.0,65.69146705231361
37.0,76.55098342149452
38.0,67.79620033398831
39.0,66.08069934357822
40.0,68.23657931848749
41.0,69.22759504202436
42.0,72.71347631917482
43.0,71.55527881569166
44.0,58.325579570833355
45.0,77.085835668804
46.0,63.13600265514853
47.0,79.43553456812128
48.0,79.29845044770632
49.0,77.30367301462988
50.0,78.68744396455244
51.0,61.422012650454334
52.0,78.35787404659503
53.0,76.04127324994612
54.0,80.39501346346134
55.0,80.25223222396444
56.0,71.03158304184964
57.0,73.0008460045721
58.0,65.4066173323905
59.0,74.09355896273487
60.0,73.13885082295043
61.0,65.67065580151515
62.0,65.91829373980102
63.0,74.62236015551545
64.0,76.66527065809598
65.0,66.9862335414037
66.0,73.43783712819388
67.0,59.86092068670616
68.0,80.61585682662695
69.0,81.12458646974285
70.0,61.25359993846767
71.0,77.10922949882932
72.0,70.93025567497729
73.0,74.37541775698044
74.0,63.46134423849882
75.0,61.8099257561674
76.0,77.18878776425358
77.0,66.38141343496827
78.0,70.88264978201846
79.0,62.49046359139861
80.0,82.57024886593541
81.0,74.88223530087674
82.0,69.72819805457439
83.0,66.46965150784607
84.0,78.1086930839941
85.0,78.9839304891029
86.0,70.93020249555099
87.0,69.34322649839484
88.0,68.41545589953915
89.0,58.11643728614794
90.0,67.72971345295946
91.0,72.4732323559228
92.0,72.53769650646608
93.0,65.17581866373762
94.0,74.62845150934365
95.0,79.09385714102184
96.0,72.7590962947774
97.0,60.73569751313442
98.0,58.091478007332256
99.0,78.13188467499474
100.0,78.22888977167278
101.0,68.60685514967076
102.0,60.66921136442359
103.0,81.06236600727183
104.0,79.35147996610516
105.0,66.2761525962957
106.0,65.34598213529917
107.0,79.5619362939895
108.0,75.1595494887107
109.0,75.29209939519843
110.0,73.39232836810018
111.0,66.79069424923442
112.0,69.83397145152479
113.0,71.14652086793511
114.0,66.3636981188583
115.0,80.23797136615406
116.0,73.90044047451426
117.0,75.93891109612889
118.0,69.9009394479318
119.0,73.17869476767702
120.0,74.32367588543501
121.0,67.51513805732104
122.0,69.45828782888628
123.0,78.01689237914978
124.0,76.64197354891937
125.0,74.42542491807859
126.0,59.11586442060683
127.0,70.05836583307627
128.0,78.89578645661138
129.0,75.85522361230049
130.0,75.70045378083086
131.0,61.773345234520136
132.0,72.87813883348635
133.0,77.12302408119287
134.0,69.28544396834815
135.0,74.5075050851678
136.0,62.43783818276853
137.0,75.73707363731343
138.0,67.7697636567762
139.0,81.61663832180055
140.0,80.57434945652936
141.0,71.57255776591569
142.0,75.97646035185693
143.0,66.89908423778064
144.0,68.39782879465359
145.0,63.984344525950895
146.0,69.1532311288094
147.0,75.649804823467
148.0,74.6235807633947
149.0,69.74236045698665
150.0,65.07589162877832
151.0,74.10174386137112
152.0,63.94365220051994
153.0,69.35135983623786
154.0,60.96127199652746
155.0,63.84056902115143
156.0,71.50220631803863
157.0,67.15141295344837
158.0,80.43392417916947
159.0,67.66656641276406
160.0,81.76380515315229
161.0,63.28467253149585
162.0,63.202647083101894
163.0,64.59793064407073
164.0,75.79234900547061
165.0,67.59279882707489
166.0,69.84548038906293
167.0,70.51827367413806
168.0,67.17675972832158
169.0,74.57164165265317
170.0,77.96314588262221
171.0,72.81064238699076
172.0,68.3220740464631
173.0,75.26847481916836
174.0,74.52871122288833
175.0,64.40094636226382
176.0,66.4991540274574
177.0,58.381324346010246
178.0,75.38784771822527
179.0,69.67566035214399
180.0,67.2164649794982
181.0,69.86379329011841
182.0,70.29493871535715
183.0,79.92768099084908
184.0,79.45860333649618
185.0,60.106469107720734
186.0,69.90300083126601
187.0,67.92453027292525
188.0,87.02973650030603
189.0,75.93015632750979
190.0,58.829645433750336
191.0,64.73540745741212
192.0,79.03881160668577
193.0,59.54117506774598
194.0,79.7483318396987
195.0,54.30292833802663
196.0,64.48886684983631
197.0,73.64697198266273
198.0,82.31494852755159
199.0,79.35461035583829
200.0,72.54394690408377
201.0,73.08831372908955
202.0,74.4041247420923
203.0,69.30478468899024
204.0,63.74848586180706
205.0,75.7247701390744
206.0,56.9366539427227
207.0,73.56689741248941
208.0,58.096021652422166
209.0,75.91207484972709
210.0,68.29054117101751
211.0,66.0090133386381
212.0,78.05296389122988
213.0,76.20471638007128
214.0,81.2252510777589
215.0,63.53121879405683
216.0,70.21443656020399
217.0,66.96078674299542
218.0,62.560584261963655
219.0,75.18562170881079
220.0,68.02423130711293
221.0,65.67901980476924
222.0,70.34548057615346
223.0,69.82041878633358
224.0,72.80823322647099
225.0,66.97624799453784
226.0,73.39371917841154
227.0,75.51017708405557
228.0,69.28299754980539
229.0,61.87555972425801
230.0,55.135207982154306
231.0,55.11272246286102
232.0,71.14035948274405
233.0,59.835022335456564
234.0,67.80613867057339
235.0,60.37799345924804
236.0,79.07970008154973
237.0,70.90569303773557
238.0,71.71074927698845
239.0,71.26160766567982
240.0,57.2021977482094
241.0,70.09826486759863
242.0,68.1160350981284
243.0,65.95309890248187
244.0,67.21897120629446
245.0,82.08382888042222
246.0,60.78613148825287
247.0,68.5728231543117
248.0,72.72181770853659
249.0,69.85408118666336
250.0,71.60518928808972
251.0,55.562590572875024
252.0,81.03429647172507
253.0,72.89834671602217
254.0,80.73161829423483
255.0,80.70255826665436
256.0,61.3928087312328
257.0,64.50294154908346
258.0,66.80230930059481
259.0,72.85414363703234
260.0,68.69133946039904
261.0,83.42111064892529
262.0,73.34156313685332
263.0,76.46557288691913
264.0,57.47052541735136
265.0,74.9882525129432
266.0,58.25155117178778
267.0,65.15742507977339
268.0,75.35951721225585
269.0,64.243065385746
270.0,65.3558897593415
271.0,81.63129404580485
272.0,80.33494092855402
273.0,75.3346913716112
274.0,81.17417997616961
275.0,63.37678094663972
276.0,52.38514510096502
277.0,70.0749526251844
278.0,81.56836644317757
279.0,78.51739577977953
280.0,68.70455477059467
281.0,56.13080808330952
282.0,81.13228903337759
283.0,71.68137182032999
284.0,81.65677112234025
285.0,59.343281179519906
286.0,76.36943418844115
287.0,77.44423004499939
288.0,65.22985878483045
289.0,71.09367322771293
290.0,63.661476184618465
291.0,82.52794492305961
292.0,73.194462331375
293.0,69.94819180121286
294.0,76.9005794917971
295.0,71.95482211374956
296.0,67.6721996929344
297.0,81.53078121878679
298.0,75.63349116274604
299.0,66.00597039209113
300.0,66.21144606055367
