,Ramp,Qamp,Pamp,Samp,Tamp,qrs,pr,qt,qs,pr_std,qt_std,qs_std,st,R_amp_std,Q_amp_std,P_amp_std,S_amp_std,T_amp_std,Q_time_std,P_time_std,S_time_std,T_time_std,qrs_corr_coeff_med,qrs_corr_coeff_std,arhythm_index,r_amp_kurtosis,r_amp_skew,p_eng,t_eng,af_evid
0,1.0018668033796114,-0.2238264029885617,0.06810676365604802,-0.17871690018223976,0.2274912923717867,100.0,38.0,96.0,25.0,3.7871161218940803,3.787053623587735,5.103566452251247,0.08527686479206026,0.09216400963261925,0.03782563454187762,0.03465349504912262,0.03828352292950754,0.03397413347488172,3.3755122337560395,3.7871161218940803,3.938762007769212,2.2120701701957426,0.9784407416836522,0.01579954935589325,0.015625,-0.6152901582269843,-0.213821289767611,0.05191310701284396,0.6050728759826778,-39.0
1,1.014074073689446,-0.24150512459746026,0.11301719389079175,-0.7761936442670662,0.24665052298486034,113.0,38.0,82.0,19.0,9.580337779656746,11.316804725899985,2.8974693647600804,0.10635889428231259,0.16887083015636947,0.05988754050075456,0.11163630363914472,0.1210118710235144,0.07247715692481446,2.9004533710758853,9.580337779656746,0.6655122646461624,10.311246253870502,0.9420602214056177,0.03606498593406634,0.0,0.0648610494926678,0.44426335618447815,0.11880974403520964,0.693735804423016,0.0
2,1.0,-0.1505594090745329,0.06041208998582977,-0.5381277913515181,0.032468070423699015,117.0,42.0,111.0,18.0,0.7951240294584375,22.0722047431203,0.5120763831912405,0.0020074108323096997,0.0463305990050487,0.013692790896447808,0.01655643081539534,0.019110751740263828,0.01598795872086466,0.3590109871423003,0.7951240294584375,0.33993463423951903,22.033207261363977,0.9943633089066032,0.011137279707726497,0.0,-1.077220210120725,0.028973614077307558,0.03309882536938132,0.01158463102926955,-4.0
3,0.9999897819501715,-0.1294012854186346,0.09846576417424563,-0.8891304093279644,0.1283711247278666,130.0,50.0,73.0,19.0,9.870123297610553,23.620865468206876,6.338354714311046,0.07674487595147939,0.07554661500355979,0.03470992481464858,0.06553752615714394,0.07695277784756589,0.405009584840032,6.327888374511423,9.870123297610553,0.5917176334920797,23.041447534785434,0.9822791072517401,0.02227509508985974,1.0,0.8817965234658587,-0.08095626004422819,0.0796568125469927,0.19743614071569957,22.0
4,-0.9094571545534974,-0.8131571588147053,0.11769860544708294,-0.9094571545534974,1.0027664312875304,127.0,9.0,8.0,1.0,14.950122836937032,0.4898979485566357,0.14740554623801777,0.00871936247062914,0.1861150540372999,0.17188541552068767,0.045523088952627626,0.1861150540372999,0.0894525102898654,0.14740554623801774,14.950122836937032,0.0,0.46294814791110356,0.9715264559134321,0.03332452914130452,0.8409090909090909,1.5112837928143499,0.8992366781368715,2.16833170693572,7.11175554905676,-21.0
5,1.0117168659806137,-0.09447873296626526,0.013133027241964766,-0.5349100869564245,0.1293624353412325,106.0,60.0,93.0,16.0,9.949525393482624,7.505090864798966,4.932706885901717,0.12632720633297775,0.0954762855781599,0.03209291942883008,0.035088374745671384,0.0755020404168477,0.03519191121774901,5.031670531079448,9.949525393482624,0.4930066485916347,5.179922511217926,0.9625904803888352,0.026614867852190582,0.22727272727272727,-1.1048003293828108,-0.05950071854010449,0.000960369781535994,0.2332875723638355,13.0
6,1.0,-0.18777137610692254,0.0575598857354363,-0.4477848138459267,0.09423111336093767,95.0,41.0,87.0,17.0,2.331174596635782,2.9748949561287032,0.7262919523166974,0.04564062861527164,0.083974364086672,0.02666149647659275,0.015197191729526431,0.04780759049213736,0.023674861250363863,0.66332495807108,2.331174596635782,0.5454356057317857,3.144837038703277,0.9864955121104384,0.019323651789975006,0.0,4.619940620697883,-1.7059185647097235,0.029384914772136898,0.10535599151234533,-7.0
7,1.0,-0.13593087945860555,0.010843158948005934,-0.9019813561289803,0.16136097855972792,115.0,69.0,77.0,18.0,13.03392420176479,15.728393714808451,4.320326891063487,0.051116722721141164,0.0724209293456265,0.033891474046040114,0.05944214431169427,0.08077246559906495,0.07688669427262147,4.252063412818607,13.03392420176479,0.4424720369869871,15.026927335937499,0.9848561280623735,0.019893744838066798,0.425,0.8638880078915374,-0.492839372777792,0.0005044132933728846,0.329101773539108,36.0
8,1.0060908353238858,-0.17130766675989978,0.053847545033546086,-0.37461616901478284,0.04812053501755961,96.0,37.0,91.0,15.0,10.766968329547554,8.212209854377189,2.131014731593452,0.018233226869422848,0.052920782132231926,0.02472622206562649,0.016970510255263884,0.047605291914244695,0.02319176582712059,1.3796651813538117,10.766968329547554,1.5379896741729715,7.882212455735831,0.985297861977853,0.02569839037555329,0.4918032786885246,-0.03657239321534256,-0.3542423388768399,0.02254228803444831,0.02665264792902693,29.0
9,1.0,-0.2955143782227372,0.07784632988310751,-0.30644210237153935,0.03984802510852588,124.0,41.0,129.0,35.0,9.81631295344642,23.334309503390067,5.220153254455275,0.026189727682480186,0.07696087903907012,0.0545626034219621,0.08447050276370392,0.03603287851824006,0.15355337009975717,3.32264954516723,9.81631295344642,5.166236541235795,25.97710530447917,0.955093497543239,0.04234275316652688,0.0,-1.3217346141168924,-0.474606036776602,0.05939979031972327,0.008276716325181389,3.0
10,1.0,-0.28809100104659446,0.018308304289280472,-0.23144017147565912,0.06839819098065267,114.0,57.0,107.0,23.0,8.115384615384615,2.4738274970593848,1.4498520634592895,0.017684347277647373,0.042439056995511135,0.017102171889182862,0.010603565510848324,0.019608735629427724,0.011851456956724439,0.5231334811052094,8.115384615384615,1.3323467750529825,2.484270040300791,0.9945911966891156,0.006759607762837247,0.2916666666666667,-0.2840696135757552,0.8190476321751327,0.004039339884093403,0.050273126380604015,8.0
11,-0.36009084814978,-0.3329267259914802,1.1017209055406525,-0.36009084814978,0.08283680677366075,103.0,8.0,81.0,1.0,18.30422472701706,16.892215330604515,9.395776298151098,0.0013672111161604009,0.0873839960329678,0.05900958185251133,0.490839905497381,0.08147345603772234,0.035756781718110794,9.102029376765943,18.30422472701706,1.0424656799518874,12.739141034061687,0.9492761620576099,0.0544300579221781,0.0,-0.8372041258397767,-0.056429807281989604,6.303574694434497,0.08138403084533463,8.0
12,1.0,-0.14113101326114283,0.03656919339671773,-0.5971589589974731,0.11288124732681587,89.0,42.0,120.0,17.0,2.4703036250631216,1.5979987484350542,0.34409301068170506,0.005965668357318655,0.020727114506541907,0.006119428291556505,0.0070767836955929865,0.041600348435212875,0.011495028761266093,0.4898979485566356,2.4703036250631216,0.48000000000000004,1.4729562111617576,0.9924080147433634,0.011768182228718239,0.0,1.1032208809167692,-0.20156104479973683,0.015009850869340348,0.16092906407140897,-6.0
13,1.0,-0.20258453170338564,0.03502809342013426,-0.18630449977461347,0.08215374138223423,100.0,48.0,80.0,21.0,6.957451822729016,3.380863950510679,2.710798684998883,0.06593005975153837,0.050389222018774264,0.028172683211836295,0.02170495375521457,0.02512447724259995,0.01819500674388551,0.8857280869283211,6.957451822729016,2.6926841339344727,3.2427927615071663,0.9908437166987047,0.008402888068487109,0.0,-0.2730253642055658,-0.41004930697968084,0.01289453864575039,0.08486396871307926,-11.0
14,1.0,-0.9296114004791944,0.07090093175200524,-0.07041055401959875,0.12965092270031786,101.0,25.0,82.0,20.0,5.498383600861459,2.78268455512538,6.057135369866591,0.04058404878213146,0.07912381599524067,0.06908453176675197,0.12974816309966006,0.03956794014181791,0.031788965354795924,0.4898979485566356,5.498383600861459,6.164053500380699,2.6876259660401653,0.9823977001666553,0.02879152211263009,0.0,-0.8415760883332744,0.03976556146445294,0.06888480048107197,0.16636082700262697,-3.0
15,0.9949308650453885,-0.08642827437882997,0.007810466020389165,-0.8433140659331739,0.11572334946652232,110.0,40.0,42.0,25.0,9.482855910168507,15.62603842703188,3.3361920680309907,0.02317574820255894,0.08458879739327212,0.021740523231644913,0.33579638690465763,0.04308484213722493,0.46505523460781834,3.1255768698323148,9.482855910168507,0.4550830602384319,15.118124629321334,0.9939961828298566,0.03750575601952059,0.14814814814814814,6.704391826460528,-2.6810724606356837,0.0012188109277951182,0.23540630579882227,-13.0
16,1.0,-0.5822254457945462,0.08160827538614579,-0.15235483319835255,0.2516742390109301,95.0,26.0,93.0,16.0,11.561430130683084,2.3759338644825663,2.9297326385411577,0.17357333551566737,0.20608039379085488,0.13226721831169516,0.03182030507904811,0.0729146636023624,0.07182797215777707,0.4714045207910317,11.561430130683084,2.650995620097811,2.2804861946415325,0.96665143282143,0.02568469144492788,0.0,-0.45433420569858507,0.7918357878478061,0.07685536076213592,0.7513758443961589,11.0
17,0.9999999999999999,-0.166903106161845,0.06280537888493475,-0.5928848121167971,0.0869216170738735,115.0,38.0,74.0,21.0,14.521286740335421,13.657483644659152,4.361978851866688,0.06496220415771024,0.07584244032857322,0.0391931412565909,0.02937065772035456,0.06098899083745585,0.032219801247635856,4.211542090120851,14.521286740335423,1.208398639823495,14.164817169824165,0.9818823046251962,0.011314821549411573,0.9302325581395349,-0.4506653944531731,0.3752125531096171,0.029932662353724156,0.09467940739387312,-16.0
18,-0.41600192824138243,-0.37391731711222814,1.0,-0.41600192824138243,0.07994288601959117,69.0,8.0,75.0,1.0,0.41573970964154905,4.233901974057256,0.0,0.11232336392235275,0.02681548951952834,0.027895948619295608,0.0577427717847539,0.02681548951952834,0.011757908495680966,0.0,0.41573970964154905,0.0,4.233901974057256,0.9938145784283213,0.008153446950666676,0.12,-0.7637802553324908,0.048645131828586555,5.960191066952216,0.08303484954906121,-3.0
19,1.0,-0.2773644242687491,0.03786386534289563,-0.2782509242213232,0.08686948993870149,81.0,36.0,74.0,17.0,14.24967559061854,5.499865517452147,0.5329387100211929,0.06968261175698556,0.09125449417567562,0.03517282901996204,0.032940495724506365,0.045375928616599004,0.03402756354858748,0.36080121229410994,14.24967559061854,0.3922322702763681,5.526696906672634,0.9852852687795761,0.009513679071885571,0.0,1.7164519856537845,-1.4384647563604058,0.008358624650387265,0.10706075365575499,2.0
